"transect","a_b","site","reserve","habitat","sample_date","sample_year","depth","depth_category","season","site_id","tag","visibility","factor_visibility","observer","species","size","distance","date_id","taxonomy_group"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Sargocentron rubrum",6,1.5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Sargocentron rubrum",8,1.5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Sargocentron rubrum",8,1.5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Sargocentron rubrum",10,1.5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Sargocentron rubrum",11,1.5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Sargocentron rubrum",12,1.5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Sargocentron rubrum",13,1.5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Sargocentron rubrum",14,1.5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Sargocentron rubrum",15,1.5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Coris julis",5,0.5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Coris julis",4,3,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Coris julis",6,3,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Coris julis",6,0.5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Coris julis",6,0.5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Coris julis",6,0.5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Coris julis",8,1,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Thalassoma pavo",12,1.5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Thalassoma pavo",8,1.5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Sargocentron rubrum",8,1,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Sargocentron rubrum",10,1,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Sargocentron rubrum",12,1,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Sargocentron rubrum",12,1,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Sargocentron rubrum",13,1,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Sargocentron rubrum",15,1,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Mycteroperca rubra",40,3,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus marginatus",60,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
4,"a","Achziv","R","Rocky",2018-04-10,2018,25,25,"Spring","Achziv25","AchzivR254Spring2018",7,0.476190476,"SE","Epinephelus sp",50,5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Thalassoma pavo",12,3,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",4,3,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,3,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Siganus luridus",10,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Siganus luridus",12,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Epinephelus costae",35,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Epinephelus costae",25,2,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,4.5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,4.5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,4.5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,4.5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,4.5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,4.5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,4.5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,4.5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,4.5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,4.5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,4.5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,4.5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,4.5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,4.5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,4.5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Siganus luridus",15,3,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Siganus luridus",15,3,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Siganus rivulatus",12,4,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Siganus rivulatus",14,4,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Siganus rivulatus",15,4,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Siganus rivulatus",15,3,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Siganus rivulatus",15,3,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Siganus rivulatus",15,3,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Saprisoma cretense",12,5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Saprisoma cretense",12,5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Saprisoma cretense",12,5,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,3,17631,"fish"
1,"a","Achziv","R","Rocky",2018-04-10,2018,10,10,"Spring","Achziv10","AchzivR101Spring2018",6,0.555555556,"SE","Chromis chromis",5,3,17631,"fish"
